1.441227686220049,2014-09-21T22:33:35.000Z
0.7270624250089587,2014-09-21T22:33:36.000Z
0.4350945501593872,2014-09-21T22:33:37.000Z
0.3268627278771067,2014-09-21T22:33:38.000Z
0.4206618533202867,2014-09-21T22:33:39.000Z
0.5804748448971573,2014-09-21T22:33:40.000Z
0.556054610259514,2014-09-21T22:33:41.000Z
0.5434268981525219,2014-09-21T22:33:42.000Z
0.415400408613998,2014-09-21T22:33:43.000Z
0.3630746272254488,2014-09-21T22:33:44.000Z
0.4059373537017428,2014-09-21T22:33:45.000Z
0.4562123630991644,2014-09-21T22:33:46.000Z
0.512952890059951,2014-09-21T22:33:47.000Z
0.5193358521554726,2014-09-21T22:33:48.000Z
0.5228887365161076,2014-09-21T22:33:49.000Z
0.6839638025795235,2014-09-21T22:33:50.000Z
0.9698223855228609,2014-09-21T22:33:51.000Z
1.025594110623217,2014-09-21T22:33:52.000Z
1.475187927484598,2014-09-21T22:33:53.000Z
1.968227533475066,2014-09-21T22:33:54.000Z
2.265373456089809,2014-09-21T22:33:55.000Z
0.8343190968093044,2014-09-21T22:37:11.000Z
0.5118496797579761,2014-09-21T22:37:12.000Z
0.6347090787356304,2014-09-21T22:37:13.000Z
0.8452200879122501,2014-09-21T22:37:14.000Z
1.006875031336534,2014-09-21T22:37:15.000Z
1.006875031336534,2014-09-21T22:37:16.000Z
1.470075234825347,2014-09-21T22:37:17.000Z
1.470075234825347,2014-09-21T22:37:18.000Z
1.126850801518358,2014-09-21T22:37:19.000Z
1.564380497761642,2014-09-21T22:37:20.000Z
1.525581412229604,2014-09-21T22:37:21.000Z
1.745202148559831,2014-09-21T22:37:22.000Z
2.111198889719235,2014-09-21T22:37:23.000Z
0.6844460043150489,2014-09-21T22:39:04.000Z
0.3928204386957342,2014-09-21T22:39:05.000Z
0.2883145696503697,2014-09-21T22:39:06.000Z
0.5091633158965756,2014-09-21T22:39:07.000Z
0.7284927240983167,2014-09-21T22:39:08.000Z
0.8187569920881242,2014-09-21T22:39:10.000Z
1.11427335292177,2014-09-21T22:39:11.000Z
4.058882169699041,2014-09-21T22:32:25.000Z
4.058882169699041,2014-09-21T22:32:26.000Z
4.622860243747343,2014-09-21T22:32:27.000Z
5.707788601850691,2014-09-21T22:32:29.000Z
6.783985328092549,2014-09-21T22:32:31.000Z
5.018328224009002,2014-09-21T22:33:27.000Z
5.018328224009002,2014-09-21T22:33:28.000Z
4.097029080175903,2014-09-21T22:33:29.000Z
2.294248586539737,2014-09-21T22:33:30.000Z
2.098767842664641,2014-09-21T22:33:31.000Z
1.971989605712414,2014-09-21T22:33:32.000Z
2.225505077565138,2014-09-21T22:33:33.000Z
1.705619403820194,2014-09-21T22:33:34.000Z
2.234470589031689,2014-09-21T22:33:56.000Z
5.274997063702618,2014-09-21T22:34:25.000Z
6.412438836429049,2014-09-21T22:34:57.000Z
7.120252048115407,2014-09-21T22:34:58.000Z
4.414764327640242,2014-09-21T22:35:43.000Z
3.472169449238523,2014-09-21T22:37:08.000Z
3.977586761540664,2014-09-21T22:37:09.000Z
4.287229022547465,2014-09-21T22:37:10.000Z
2.575563281579987,2014-09-21T22:37:24.000Z
3.84390802258771,2014-09-21T22:38:00.000Z
7.526500101832525,2014-09-21T22:38:41.000Z
7.333799355448327,2014-09-21T22:38:42.000Z
7.214919425005226,2014-09-21T22:38:43.000Z
7.214919425005226,2014-09-21T22:38:44.000Z
9.592153376635935,2014-09-21T22:38:55.000Z
9.592153376635935,2014-09-21T22:38:56.000Z
10.6116903502157,2014-09-21T22:38:57.000Z
9.693669030993924,2014-09-21T22:38:58.000Z
9.757886971039184,2014-09-21T22:38:59.000Z
3.832031451759349,2014-09-21T22:39:02.000Z
1.884175546281954,2014-09-21T22:39:03.000Z
1.465875423426502,2014-09-21T22:39:12.000Z
1.841756165578772,2014-09-21T22:39:13.000Z
2.148000920247523,2014-09-21T22:39:14.000Z
2.412125634624375,2014-09-21T22:39:15.000Z
2.848538591950197,2014-09-21T22:39:16.000Z
2.848538591950197,2014-09-21T22:39:17.000Z
3.360826517232128,2014-09-21T22:39:18.000Z
4.416714722601371,2014-09-21T22:39:19.000Z
4.416714722601371,2014-09-21T22:39:20.000Z
4.611104827679849,2014-09-21T22:39:21.000Z
5.469571840982553,2014-09-21T22:39:22.000Z
3.968161819849629,2014-09-21T22:32:19.000Z
2.881632453061245,2014-09-21T22:32:20.000Z
2.437517858338881,2014-09-21T22:32:21.000Z
2.756717293149074,2014-09-21T22:32:22.000Z
3.105088263735845,2014-09-21T22:32:23.000Z
3.590240244990526,2014-09-21T22:32:24.000Z
5.707788601850691,2014-09-21T22:32:28.000Z
6.783985328092549,2014-09-21T22:32:30.000Z
7.538102011453149,2014-09-21T22:32:32.000Z
8.244041408942802,2014-09-21T22:32:34.000Z
9.255269922924665,2014-09-21T22:32:39.000Z
11.72236899450924,2014-09-21T22:32:40.000Z
11.72236899450924,2014-09-21T22:32:41.000Z
10.01690949612346,2014-09-21T22:33:18.000Z
12.65684751671497,2014-09-21T22:33:19.000Z
13.22736939371787,2014-09-21T22:33:20.000Z
13.1492246314811,2014-09-21T22:33:21.000Z
13.1492246314811,2014-09-21T22:33:22.000Z
11.03518385879619,2014-09-21T22:33:23.000Z
8.958872374769603,2014-09-21T22:33:24.000Z
7.918409887529599,2014-09-21T22:33:25.000Z
5.995927221005907,2014-09-21T22:33:26.000Z
2.817690344420026,2014-09-21T22:33:57.000Z
3.331018539859751,2014-09-21T22:33:58.000Z
3.827539874748071,2014-09-21T22:33:59.000Z
4.618961931540369,2014-09-21T22:34:00.000Z
5.450280210697078,2014-09-21T22:34:01.000Z
6.247103002777163,2014-09-21T22:34:02.000Z
6.200500497332868,2014-09-21T22:34:03.000Z
5.121987515628128,2014-09-21T22:34:04.000Z
4.479725938679531,2014-09-21T22:34:05.000Z
4.479725938679531,2014-09-21T22:34:06.000Z
4.76232335064474,2014-09-21T22:34:07.000Z
5.137416518962339,2014-09-21T22:34:08.000Z
5.137416518962339,2014-09-21T22:34:09.000Z
5.426606688861017,2014-09-21T22:34:10.000Z
6.019302148202713,2014-09-21T22:34:11.000Z
6.019302148202713,2014-09-21T22:34:12.000Z
6.830294722582628,2014-09-21T22:34:13.000Z
6.830294722582628,2014-09-21T22:34:14.000Z
7.637498617172241,2014-09-21T22:34:26.000Z
10.54707478128912,2014-09-21T22:34:27.000Z
9.999999843249007,2014-09-21T22:34:51.000Z
9.999999843249007,2014-09-21T22:34:52.000Z
10.0,2014-09-21T22:34:53.000Z
7.380732289174476,2014-09-21T22:34:56.000Z
7.698672921593412,2014-09-21T22:34:59.000Z
8.116962289806333,2014-09-21T22:35:00.000Z
8.296744618191266,2014-09-21T22:35:03.000Z
7.858512339307733,2014-09-21T22:35:04.000Z
7.836251510141736,2014-09-21T22:35:05.000Z
8.637828252482217,2014-09-21T22:35:06.000Z
8.637828252482217,2014-09-21T22:35:07.000Z
18.1041841316184,2014-09-21T22:35:28.000Z
17.64964325514823,2014-09-21T22:35:30.000Z
16.83936722579448,2014-09-21T22:35:35.000Z
15.9479432453777,2014-09-21T22:35:36.000Z
15.56959467365982,2014-09-21T22:35:37.000Z
15.35868351204742,2014-09-21T22:35:38.000Z
15.5959242088094,2014-09-21T22:35:39.000Z
13.79674259092578,2014-09-21T22:35:40.000Z
10.10508678872848,2014-09-21T22:35:41.000Z
6.191139049343878,2014-09-21T22:35:42.000Z
4.358933394606049,2014-09-21T22:35:44.000Z
4.358933394606049,2014-09-21T22:35:45.000Z
4.403334623044885,2014-09-21T22:35:46.000Z
4.709621641172988,2014-09-21T22:35:47.000Z
5.475140751874759,2014-09-21T22:35:48.000Z
5.284083391468965,2014-09-21T22:35:49.000Z
3.743121420707828,2014-09-21T22:35:50.000Z
3.154798708480995,2014-09-21T22:35:51.000Z
3.303585716863843,2014-09-21T22:35:52.000Z
3.81615720774127,2014-09-21T22:35:53.000Z
4.347715036431721,2014-09-21T22:35:54.000Z
4.401290076738621,2014-09-21T22:35:55.000Z
4.222649616811056,2014-09-21T22:35:56.000Z
4.469477474044326,2014-09-21T22:35:57.000Z
4.772020013755831,2014-09-21T22:35:58.000Z
5.045584973542715,2014-09-21T22:35:59.000Z
5.045584973542715,2014-09-21T22:36:00.000Z
5.191430018160695,2014-09-21T22:36:01.000Z
5.362433589861271,2014-09-21T22:36:02.000Z
5.617109460017394,2014-09-21T22:36:03.000Z
5.617109460017394,2014-09-21T22:36:04.000Z
4.681403765956641,2014-09-21T22:36:05.000Z
4.063218108201831,2014-09-21T22:36:06.000Z
4.06725321302912,2014-09-21T22:36:07.000Z
3.979030668397139,2014-09-21T22:36:08.000Z
3.994299364020161,2014-09-21T22:36:09.000Z
3.994299364020161,2014-09-21T22:36:10.000Z
4.369897293923598,2014-09-21T22:36:11.000Z
4.67420864136943,2014-09-21T22:36:12.000Z
4.798352627933565,2014-09-21T22:36:13.000Z
4.929633386162325,2014-09-21T22:36:14.000Z
5.36898539794222,2014-09-21T22:36:15.000Z
5.70371346692032,2014-09-21T22:36:16.000Z
5.849758009583178,2014-09-21T22:36:17.000Z
5.871767248827082,2014-09-21T22:36:18.000Z
6.000999612428997,2014-09-21T22:36:19.000Z
6.21946569644341,2014-09-21T22:36:20.000Z
6.304933766218356,2014-09-21T22:36:21.000Z
5.463590848670485,2014-09-21T22:36:22.000Z
4.399170345151212,2014-09-21T22:36:23.000Z
3.612905117862094,2014-09-21T22:36:24.000Z
3.759336865852864,2014-09-21T22:36:25.000Z
3.759336865852864,2014-09-21T22:36:26.000Z
4.147393878843785,2014-09-21T22:36:27.000Z
4.147393878843785,2014-09-21T22:36:34.000Z
6.85636907016789,2014-09-21T22:37:07.000Z
3.183430466036787,2014-09-21T22:37:25.000Z
3.514994391945399,2014-09-21T22:37:26.000Z
3.9412461650994,2014-09-21T22:37:27.000Z
4.619368543380423,2014-09-21T22:37:28.000Z
5.023506715648645,2014-09-21T22:37:29.000Z
4.518769018377808,2014-09-21T22:37:30.000Z
4.18481591908999,2014-09-21T22:37:31.000Z
4.860754612795993,2014-09-21T22:37:32.000Z
5.577682939268698,2014-09-21T22:37:33.000Z
6.124671843126441,2014-09-21T22:37:34.000Z
6.457245958752113,2014-09-21T22:37:35.000Z
5.088716790489203,2014-09-21T22:37:36.000Z
4.760544642925351,2014-09-21T22:37:37.000Z
5.014914378920563,2014-09-21T22:37:38.000Z
5.248898635587726,2014-09-21T22:37:39.000Z
5.45976081503763,2014-09-21T22:37:40.000Z
5.742319949986149,2014-09-21T22:37:41.000Z
5.382160399201073,2014-09-21T22:37:42.000Z
5.244238250745167,2014-09-21T22:37:43.000Z
5.915031964604694,2014-09-21T22:37:44.000Z
6.611282696688993,2014-09-21T22:37:45.000Z
6.768957282973632,2014-09-21T22:37:46.000Z
7.128973119713507,2014-09-21T22:37:47.000Z
7.078680014276699,2014-09-21T22:37:48.000Z
6.558630180841986,2014-09-21T22:37:49.000Z
6.173889313707925,2014-09-21T22:37:50.000Z
5.393229356927723,2014-09-21T22:37:51.000Z
4.859393302412008,2014-09-21T22:37:52.000Z
5.169059638024831,2014-09-21T22:37:53.000Z
