3.439228621,1.855848386,4.149329128,2014-09-21T22:38:02.000Z
3.298529576,1.855848386,3.843908023,2014-09-21T22:38:01.000Z
4.149758132,1.332734526,3.843908023,2014-09-21T22:38:00.000Z
3.472445404,1.008939262,3.907791489,2014-09-21T22:37:59.000Z
3.031576918,1.013537534,3.907791489,2014-09-21T22:37:58.000Z
2.745491469,1.020492481,3.456675418,2014-09-21T22:37:57.000Z
2.726732668,1.108483364,3.427158401,2014-09-21T22:37:56.000Z
2.839991294,1.423671068,3.916730095,2014-09-21T22:37:55.000Z
2.839991294,1.301725873,4.684491094,2014-09-21T22:37:54.000Z
2.258133514,1.063545846,5.169059638,2014-09-21T22:37:53.000Z
2.49215181,0.82664748,4.859393302,2014-09-21T22:37:52.000Z
2.720154908,0.82664748,5.393229357,2014-09-21T22:37:51.000Z
2.720154908,0.858515631,6.173889314,2014-09-21T22:37:50.000Z
3.237260346,1.11119659,6.558630181,2014-09-21T22:37:49.000Z
4.226336826,2.216816148,7.078680014,2014-09-21T22:37:48.000Z
3.777511147,1.8983125,7.12897312,2014-09-21T22:37:47.000Z
3.366077169,1.8983125,6.768957283,2014-09-21T22:37:46.000Z
2.940607312,1.899290877,6.611282697,2014-09-21T22:37:45.000Z
2.881473202,1.414168524,5.915031965,2014-09-21T22:37:44.000Z
2.718659725,1.683184507,5.244238251,2014-09-21T22:37:43.000Z
2.322637328,1.42198229,5.382160399,2014-09-21T22:37:42.000Z
2.644204139,1.567306708,5.74231995,2014-09-21T22:37:41.000Z
2.278022661,1.804434116,5.459760815,2014-09-21T22:37:40.000Z
2.088127548,1.953416025,5.248898636,2014-09-21T22:37:39.000Z
2.157809528,2.337844703,5.014914379,2014-09-21T22:37:38.000Z
2.158860908,2.690438618,4.760544643,2014-09-21T22:37:37.000Z
2.366707679,3.43565302,5.08871679,2014-09-21T22:37:36.000Z
2.693366587,3.371163662,6.457245959,2014-09-21T22:37:35.000Z
2.773759251,2.98748482,6.124671843,2014-09-21T22:37:34.000Z
2.677425418,2.98748482,5.577682939,2014-09-21T22:37:33.000Z
2.753323022,2.937602899,4.860754613,2014-09-21T22:37:32.000Z
2.744647253,2.689023988,4.184815919,2014-09-21T22:37:31.000Z
2.435563153,2.244871644,4.518769018,2014-09-21T22:37:30.000Z
2.431557248,1.779234884,5.023506716,2014-09-21T22:37:29.000Z
2.535365706,1.418359341,4.619368543,2014-09-21T22:37:28.000Z
1.960697309,1.336876985,3.941246165,2014-09-21T22:37:27.000Z
2.197380081,1.43327446,3.514994392,2014-09-21T22:37:26.000Z
2.827324413,1.689469781,3.183430466,2014-09-21T22:37:25.000Z
3.401882669,2.416355042,2.575563282,2014-09-21T22:37:24.000Z
3.511763956,3.10064787,2.11119889,2014-09-21T22:37:23.000Z
3.293960999,4.153003378,1.745202149,2014-09-21T22:37:22.000Z
3.293960999,3.212917486,1.525581412,2014-09-21T22:37:21.000Z
3.12488937,2.431014483,1.564380498,2014-09-21T22:37:20.000Z
2.796570202,2.431014483,1.126850802,2014-09-21T22:37:19.000Z
2.917299614,2.426182716,1.470075235,2014-09-21T22:37:18.000Z
2.850927662,2.426182716,1.470075235,2014-09-21T22:37:17.000Z
2.677005718,2.754424308,1.006875031,2014-09-21T22:37:16.000Z
2.262090099,3.284828023,1.006875031,2014-09-21T22:37:15.000Z
2.204934755,3.991910413,0.845220088,2014-09-21T22:37:14.000Z
2.130029625,3.969768896,0.634709079,2014-09-21T22:37:13.000Z
1.958900356,3.48385581,0.51184968,2014-09-21T22:37:12.000Z
1.891087916,4.435571084,0.834319097,2014-09-21T22:37:11.000Z
1.795854198,6.272693177,4.287229023,2014-09-21T22:37:10.000Z
1.279833645,6.175916234,3.977586762,2014-09-21T22:37:09.000Z
0.971616612,6.175916234,3.472169449,2014-09-21T22:37:08.000Z
0.687028832,6.214159374,6.85636907,2014-09-21T22:37:07.000Z
2.154931817,2.17966861,4.147393879,2014-09-21T22:36:34.000Z
2.061054395,1.631377808,4.147393879,2014-09-21T22:36:27.000Z
1.751068012,1.496776888,3.759336866,2014-09-21T22:36:26.000Z
1.320820332,1.800512259,3.759336866,2014-09-21T22:36:25.000Z
1.078704025,2.420419572,3.612905118,2014-09-21T22:36:24.000Z
0.956538077,2.246914597,4.399170345,2014-09-21T22:36:23.000Z
1.155463416,2.04798127,5.463590849,2014-09-21T22:36:22.000Z
1.568997178,1.942035809,6.304933766,2014-09-21T22:36:21.000Z
1.979752935,1.957421741,6.219465696,2014-09-21T22:36:20.000Z
1.690073926,2.065912427,6.000999612,2014-09-21T22:36:19.000Z
1.62228125,2.330778219,5.871767249,2014-09-21T22:36:18.000Z
1.537190598,2.743663879,5.84975801,2014-09-21T22:36:17.000Z
1.436737438,3.240740275,5.703713467,2014-09-21T22:36:16.000Z
1.678926878,3.25898217,5.368985398,2014-09-21T22:36:15.000Z
1.950324653,3.197224347,4.929633386,2014-09-21T22:36:14.000Z
1.640132399,3.076903839,4.798352628,2014-09-21T22:36:13.000Z
1.4879876,3.123277293,4.674208641,2014-09-21T22:36:12.000Z
1.277834517,2.906428349,4.369897294,2014-09-21T22:36:11.000Z
1.274951828,2.871200297,3.994299364,2014-09-21T22:36:10.000Z
1.178921691,2.871200297,3.994299364,2014-09-21T22:36:09.000Z
1.112097999,2.696030626,3.979030668,2014-09-21T22:36:08.000Z
1.46589362,2.679971831,4.067253213,2014-09-21T22:36:07.000Z
1.46589362,3.26420576,4.063218108,2014-09-21T22:36:06.000Z
2.291780271,3.554779267,4.681403766,2014-09-21T22:36:05.000Z
2.083300893,3.094976263,5.61710946,2014-09-21T22:36:04.000Z
1.791239847,2.89909865,5.61710946,2014-09-21T22:36:03.000Z
1.675716846,2.833138739,5.36243359,2014-09-21T22:36:02.000Z
1.527141736,2.753261533,5.191430018,2014-09-21T22:36:01.000Z
1.340684279,2.745336256,5.045584974,2014-09-21T22:36:00.000Z
1.080698886,3.117738017,5.045584974,2014-09-21T22:35:59.000Z
0.8139402,3.764216681,4.772020014,2014-09-21T22:35:58.000Z
0.644187622,3.482961959,4.469477474,2014-09-21T22:35:57.000Z
0.884283844,2.946142115,4.222649617,2014-09-21T22:35:56.000Z
1.568847218,2.429631972,4.401290077,2014-09-21T22:35:55.000Z
1.815501025,2.143725321,4.347715036,2014-09-21T22:35:54.000Z
2.299666333,2.140226973,3.816157208,2014-09-21T22:35:53.000Z
1.970927004,1.81864098,3.303585717,2014-09-21T22:35:52.000Z
1.491487594,2.221069431,3.154798708,2014-09-21T22:35:51.000Z
1.718384104,3.060168208,3.743121421,2014-09-21T22:35:50.000Z
1.568408721,2.560868874,5.284083391,2014-09-21T22:35:49.000Z
1.631575731,2.357711931,5.475140752,2014-09-21T22:35:48.000Z
1.460114293,2.332560856,4.709621641,2014-09-21T22:35:47.000Z
0.975041435,2.05152527,4.403334623,2014-09-21T22:35:46.000Z
0.975041435,2.724148894,4.358933395,2014-09-21T22:35:45.000Z
0.80190768,4.22099379,4.358933395,2014-09-21T22:35:44.000Z
0.658727435,4.698092822,4.414764328,2014-09-21T22:35:43.000Z
0.478424825,5.173870734,6.191139049,2014-09-21T22:35:42.000Z
0.289106179,5.629693082,10.10508679,2014-09-21T22:35:41.000Z
0.302163048,6.271869162,13.79674259,2014-09-21T22:35:40.000Z
0.334457754,6.324601021,15.59592421,2014-09-21T22:35:39.000Z
0.180457545,6.387947951,15.35868351,2014-09-21T22:35:38.000Z
0.244357879,7.430602004,15.56959467,2014-09-21T22:35:37.000Z
0.47754348,9.273374945,15.94794325,2014-09-21T22:35:36.000Z
0.679742947,9.139965677,16.83936723,2014-09-21T22:35:35.000Z
1.01001855,12.50403064,17.64964326,2014-09-21T22:35:30.000Z
0.808527669,10,18.10418413,2014-09-21T22:35:28.000Z
0.210053526,6.909743627,8.637828252,2014-09-21T22:35:07.000Z
0.170364473,6.530108461,8.637828252,2014-09-21T22:35:06.000Z
0.176296651,6.028526527,7.83625151,2014-09-21T22:35:05.000Z
0.246707737,6.042639445,7.858512339,2014-09-21T22:35:04.000Z
0.114917404,6.653112629,8.296744618,2014-09-21T22:35:03.000Z
0.191066623,7.516267659,8.11696229,2014-09-21T22:35:00.000Z
0.191066623,7.516267659,7.698672922,2014-09-21T22:34:59.000Z
0.197784599,7.1823791,7.120252048,2014-09-21T22:34:58.000Z
0.537501904,6.825815848,6.412438836,2014-09-21T22:34:57.000Z
0.537501904,6.825815848,7.380732289,2014-09-21T22:34:56.000Z
0.398240163,8.752968,10,2014-09-21T22:34:53.000Z
0.438507754,8.752968,9.999999843,2014-09-21T22:34:52.000Z
0.300361059,8.291201582,9.999999843,2014-09-21T22:34:51.000Z
0.455114022,7.442215952,10.54707478,2014-09-21T22:34:27.000Z
0.56082656,7.442215952,7.637498617,2014-09-21T22:34:26.000Z
0.747186877,7.280130207,5.274997064,2014-09-21T22:34:25.000Z
0.362320174,5.951661997,6.830294723,2014-09-21T22:34:14.000Z
0.421931237,5.186193955,6.830294723,2014-09-21T22:34:13.000Z
0.286312816,4.44142195,6.019302148,2014-09-21T22:34:12.000Z
0.143113204,3.768135804,6.019302148,2014-09-21T22:34:11.000Z
0.254364288,3.817290778,5.426606689,2014-09-21T22:34:10.000Z
0.996044997,3.748368645,5.137416519,2014-09-21T22:34:09.000Z
1.252188489,3.145373356,5.137416519,2014-09-21T22:34:08.000Z
1.310193132,2.531710305,4.762323351,2014-09-21T22:34:07.000Z
1.318395791,1.992402608,4.479725939,2014-09-21T22:34:06.000Z
1.330147935,1.541098682,4.479725939,2014-09-21T22:34:05.000Z
1.14772213,1.914662696,5.121987516,2014-09-21T22:34:04.000Z
1.518703278,2.887434883,6.200500497,2014-09-21T22:34:03.000Z
2.188016872,2.780085063,6.247103003,2014-09-21T22:34:02.000Z
2.5845707,2.036840138,5.450280211,2014-09-21T22:34:01.000Z
2.259514541,1.682526727,4.618961932,2014-09-21T22:34:00.000Z
2.065939782,1.682526727,3.827539875,2014-09-21T22:33:59.000Z
2.23775635,1.687961024,3.33101854,2014-09-21T22:33:58.000Z
1.789905856,1.695375094,2.817690344,2014-09-21T22:33:57.000Z
2.147551915,2.259163122,2.234470589,2014-09-21T22:33:56.000Z
2.802250125,2.302971468,2.265373456,2014-09-21T22:33:55.000Z
3.030299258,3.12097227,1.968227533,2014-09-21T22:33:54.000Z
3.000414076,2.572620586,1.475187927,2014-09-21T22:33:53.000Z
3.639846146,2.572620586,1.025594111,2014-09-21T22:33:52.000Z
4.822860955,2.358854922,0.969822386,2014-09-21T22:33:51.000Z
5.010057091,2.122522898,0.683963803,2014-09-21T22:33:50.000Z
5.093865078,1.921312442,0.522888737,2014-09-21T22:33:49.000Z
5.05756065,2.113561751,0.519335852,2014-09-21T22:33:48.000Z
4.895811721,2.747571079,0.51295289,2014-09-21T22:33:47.000Z
5.542875747,4.325955934,0.456212363,2014-09-21T22:33:46.000Z
6.652602703,4.120579862,0.405937354,2014-09-21T22:33:45.000Z
5.805773889,3.861671599,0.363074627,2014-09-21T22:33:44.000Z
5.128821898,3.527721232,0.415400409,2014-09-21T22:33:43.000Z
4.458931801,3.193455698,0.543426898,2014-09-21T22:33:42.000Z
3.703150919,2.479189814,0.55605461,2014-09-21T22:33:41.000Z
2.853500388,2.350707799,0.580474845,2014-09-21T22:33:40.000Z
3.352591272,2.350707799,0.420661853,2014-09-21T22:33:39.000Z
3.352591272,2.625502138,0.326862728,2014-09-21T22:33:38.000Z
2.883904151,2.625502138,0.43509455,2014-09-21T22:33:37.000Z
2.546270647,3.217594111,0.727062425,2014-09-21T22:33:36.000Z
1.952805477,4.346741375,1.441227686,2014-09-21T22:33:35.000Z
1.630605859,4.55278424,1.705619404,2014-09-21T22:33:34.000Z
1.223008952,4.534053988,2.225505078,2014-09-21T22:33:33.000Z
1.034492474,4.229148117,1.971989606,2014-09-21T22:33:32.000Z
0.987896291,4.392981454,2.098767843,2014-09-21T22:33:31.000Z
0.981544212,4.604315089,2.294248587,2014-09-21T22:33:30.000Z
0.971617348,4.882278987,4.09702908,2014-09-21T22:33:29.000Z
0.955451895,5.259318036,5.018328224,2014-09-21T22:33:28.000Z
0.708260232,5.133325067,5.018328224,2014-09-21T22:33:27.000Z
0.477650328,4.680261611,5.995927221,2014-09-21T22:33:26.000Z
0.440378011,4.687784063,7.918409888,2014-09-21T22:33:25.000Z
0.378277341,5.143997469,8.958872375,2014-09-21T22:33:24.000Z
0.286298729,5.782785432,11.03518386,2014-09-21T22:33:23.000Z
0.295706443,6.45485032,13.14922463,2014-09-21T22:33:22.000Z
0.316290361,7.451525704,13.14922463,2014-09-21T22:33:21.000Z
0.362918063,7.770528566,13.22736939,2014-09-21T22:33:20.000Z
0.365960919,8.186545825,12.65684752,2014-09-21T22:33:19.000Z
0.447628152,8.087035092,10.0169095,2014-09-21T22:33:18.000Z
1.362419448,7.387243973,11.72236899,2014-09-21T22:32:41.000Z
1.19176934,7.387243973,11.72236899,2014-09-21T22:32:40.000Z
0.984246899,7.121899935,9.255269923,2014-09-21T22:32:39.000Z
0.861491794,7.386570123,8.244041409,2014-09-21T22:32:34.000Z
0.798194197,7.506822413,7.538102011,2014-09-21T22:32:32.000Z
0.545994596,7.506822413,6.783985328,2014-09-21T22:32:31.000Z
0.504860444,6.761628139,6.783985328,2014-09-21T22:32:30.000Z
0.29255732,6.006631135,5.707788602,2014-09-21T22:32:29.000Z
0.10769832,5.515681309,5.707788602,2014-09-21T22:32:28.000Z
0.052035643,4.987156663,4.622860244,2014-09-21T22:32:27.000Z
0.110221188,4.57670495,4.05888217,2014-09-21T22:32:26.000Z
0.802039553,4.201826638,4.05888217,2014-09-21T22:32:25.000Z
1.320990128,3.433796691,3.590240245,2014-09-21T22:32:24.000Z
1.407750946,2.79135615,3.105088264,2014-09-21T22:32:23.000Z
1.636560713,2.235069791,2.756717293,2014-09-21T22:32:22.000Z
2.037548364,1.815263337,2.437517858,2014-09-21T22:32:21.000Z
2.442412547,1.491891955,2.881632453,2014-09-21T22:32:20.000Z
3.233400504,1.355515359,3.96816182,2014-09-21T22:32:19.000Z
0.279633121,0.244888148,0.650891573,2014-09-21T00:41:29.000Z
0.249451055,0.255212169,0.631018916,2014-09-21T00:41:28.000Z
0.234319745,0.269875423,0.681138894,2014-09-21T00:41:27.000Z
0.240659612,0.267475328,0.727329398,2014-09-21T00:41:26.000Z
0.249271846,0.264373095,0.800284867,2014-09-21T00:41:25.000Z
0.261176044,0.251582247,0.705031387,2014-09-21T00:41:24.000Z
0.278149178,0.236286974,0.705031387,2014-09-21T00:41:23.000Z
0.261061107,0.225398161,0.637021291,2014-09-21T00:41:22.000Z
0.26610648,0.228784975,0.644563171,2014-09-21T00:41:21.000Z
0.272807797,0.245141067,0.65390964,2014-09-21T00:41:20.000Z
0.281818211,0.22795195,0.665706761,2014-09-21T00:41:19.000Z
0.308269745,0.207718683,0.680995552,2014-09-21T00:41:18.000Z
0.351409467,0.184883035,0.626772733,2014-09-21T00:41:17.000Z
0.405695157,0.204011263,0.633446497,2014-09-21T00:41:16.000Z
0.354226703,0.239490143,0.642767446,2014-09-21T00:41:15.000Z
0.291429611,0.296737037,0.687313725,2014-09-21T00:41:14.000Z
0.262572381,0.286669703,0.725053233,2014-09-21T00:41:13.000Z
0.232529089,0.267545267,0.797059635,2014-09-21T00:41:12.000Z
0.251300017,0.22871038,0.877585597,2014-09-21T00:41:11.000Z
0.306421494,0.153555102,0.712803746,2014-09-21T00:41:10.000Z
0.414712368,0.166538907,0.506833118,2014-09-21T00:41:09.000Z
0.277351395,0.218479115,0.482600914,2014-09-21T00:41:08.000Z
